epoch,train_loss,train_cindex,lr,val_loss,val_cindex,epoch_time_sec,elapsed_time_min
32,6.525458335876465,0.6412136604670523,0.0005,4.954625129699707,0.564845011035346,0.29984188079833984,0.15570334990819296
33,6.522503852844238,0.6455014086376333,0.0005,4.954200744628906,0.567183845571038,0.30359482765197754,0.16076331535975139
34,6.522487163543701,0.6511133365105602,0.0005,4.95359468460083,0.5694238561122641,0.29267263412475586,0.16564125219980877
35,6.5197553634643555,0.6580238050710955,0.0005,4.952892303466797,0.5730144612445235,0.300800085067749,0.17065464655558268
36,6.520312309265137,0.6637857965891061,0.0005,4.95221471786499,0.5757815330895675,0.30558133125305176,0.17574772834777833
37,6.516056537628174,0.6682582964835337,0.0005,4.951456546783447,0.5810850874592352,0.3055415153503418,0.1808401306470235
38,6.516965866088867,0.670405941012168,0.0005,4.950773239135742,0.5837533353098132,0.30269598960876465,0.18588510751724244
39,6.5155558586120605,0.6733152150962519,0.0005,4.950133800506592,0.5844121619395856,0.306135892868042,0.19098742802937826
40,6.514488220214844,0.6765562881945911,0.0005,4.949364185333252,0.5856968738676417,0.3034181594848633,0.19604446093241373
41,6.513097286224365,0.6798260166623432,0.0005,4.948397159576416,0.5865204071548572,0.3030204772949219,0.20109639565149942
42,6.513862609863281,0.6824396879882724,0.0005,4.9474196434021,0.5882662977237539,0.3068060874938965,0.20620988210042318
43,6.5141143798828125,0.6851468663091281,0.0005,4.9465155601501465,0.5895510096518102,0.30055809020996094,0.21121923526128134
44,6.505541801452637,0.6883457104420166,0.0005,4.945387363433838,0.5921863161708997,0.30982327461242676,0.2163830081621806
45,6.509335994720459,0.6927601455089495,0.0005,4.943856239318848,0.5955792733142273,0.300978422164917,0.22139936288197834
46,6.50449800491333,0.6971466792951383,0.0005,4.942220687866211,0.5977204598609875,0.306445837020874,0.22650683720906575
47,6.504235744476318,0.700246737812419,0.0005,4.940817356109619,0.598807523800112,0.29822564125061035,0.2314773162206014
48,6.496972560882568,0.7021078286469237,0.0005,4.939549446105957,0.5989722304575551,0.30983662605285645,0.2366413156191508
49,6.494941234588623,0.7042117360327697,0.0005,4.938421249389648,0.5997298810817934,0.3001244068145752,0.2416434407234192
50,6.497100830078125,0.7062251527783643,0.0005,4.937318801879883,0.6002569423856112,0.3101840019226074,0.24681322574615477
51,6.490550518035889,0.7103213624270797,0.0005,4.935510158538818,0.6021675396119511,0.30515265464782715,0.25190048615137733
52,6.490147113800049,0.7137720721753347,0.0005,4.933713912963867,0.6034193102085186,0.3039364814758301,0.2569661577542623
53,6.4875383377075195,0.7178170037945741,0.0005,4.931774616241455,0.6059557927331423,0.3008124828338623,0.26197975476582847
54,6.482935428619385,0.7218053787636566,0.0005,4.93029260635376,0.6074052113186414,0.3045003414154053,0.267054816087087
55,6.481900215148926,0.7221605545266434,0.0005,4.929619312286377,0.605461672760813,0.29820871353149414,0.27202502091725667
56,6.477929592132568,0.7261421426977069,0.0005,4.9275641441345215,0.606581678031426,0.31042909622192383,0.2771989027659098
57,6.478384971618652,0.7297768500811399,0.0005,4.926485538482666,0.608492275257766,0.29848408699035645,0.28217368920644126
58,6.466073513031006,0.7305490368779523,0.0005,4.925592422485352,0.6058569687386764,0.30835580825805664,0.28731300433476764
59,6.466330528259277,0.735173108594801,0.0005,4.923171043395996,0.6074381526501301,0.29950714111328125,0.2923048456509908
60,6.460707664489746,0.7393975133172059,0.0005,4.921448230743408,0.6094146325394473,0.31100988388061523,0.29748839139938354
61,6.459490776062012,0.7420805608006612,0.0005,4.919578552246094,0.6093816912079586,0.2964904308319092,0.3024316151936849
62,6.45067024230957,0.7445554798115381,0.0005,4.918700695037842,0.6090193365615838,0.30637240409851074,0.30753786166508995
63,6.453238010406494,0.7487919499526432,0.0005,4.915622234344482,0.6108640511249465,0.29892635345458984,0.31252001523971557
64,6.447385311126709,0.7515202427562242,0.0005,4.914829730987549,0.6109628751194123,0.30591535568237305,0.3176186680793762
65,6.438965320587158,0.7524869844295772,0.0005,4.914410591125488,0.6084593339262773,0.3033592700958252,0.32267471551895144
66,6.439072608947754,0.7547477422585257,0.0005,4.912759780883789,0.6066805020258919,0.3038911819458008,0.32773964007695516
67,6.430181503295898,0.7576328855052092,0.0005,4.911499500274658,0.606845208683335,0.3009071350097656,0.33275481859842937
68,6.424772262573242,0.7595226317091269,0.0005,4.910658836364746,0.604769904799552,0.3029968738555908,0.3378048102060954
69,6.420007228851318,0.7603973745648909,0.0005,4.910490036010742,0.6021016569489739,0.3015725612640381,0.3428310791651408
70,6.411772727966309,0.7627410821474032,0.0005,4.909428596496582,0.6042099021642455,0.30169177055358887,0.34785933097203575
71,6.406930923461914,0.7646896472674843,0.0005,4.908406734466553,0.6027604835787462,0.29632019996643066,0.35279943148295084
72,6.4041948318481445,0.7663893631268739,0.0005,4.907675743103027,0.6022334222749284,0.2919743061065674,0.3576657215754191
73,6.394583702087402,0.7688823802658011,0.0005,4.907442092895508,0.6048028461310406,0.29282069206237793,0.3625461260477702
74,6.389516353607178,0.7708399944499074,0.0005,4.9065446853637695,0.6040122541753138,0.2954437732696533,0.3674702405929565
75,6.379868030548096,0.7722275176004295,0.0005,4.904781818389893,0.6045393154791316,0.2940866947174072,0.3723717490832011
76,6.373793601989746,0.7733164216381219,0.0005,4.904849052429199,0.6078993312909707,0.29361963272094727,0.3772654493649801
77,6.374034881591797,0.776142745968642,0.0005,4.903246879577637,0.6062852060480285,0.2908618450164795,0.3821131944656372
78,6.361816883087158,0.7773311897106109,0.0005,4.9021477699279785,0.6088875712356293,0.29955196380615234,0.3871058106422424
79,6.358419418334961,0.7767528037016704,0.0005,4.900485038757324,0.6088875712356293,0.2887382507324219,0.3919181823730469
80,6.349590301513672,0.7784125528616157,0.0005,4.900386810302734,0.6082946272688342,0.2979147434234619,0.3968834718068441
81,6.341701030731201,0.779904140248427,0.0005,4.901905059814453,0.6051322594459269,0.28607916831970215,0.4016530871391296
82,6.3296098709106445,0.7783793729601901,0.0005,4.902928829193115,0.6058569687386764,0.29511356353759766,0.4065716942151388
83,6.3218159675598145,0.7806371144344637,0.0005,4.90028715133667,0.6074710939816187,0.2879600524902344,0.4113710681597392
84,6.321605682373047,0.7828677087166618,0.0005,4.902961254119873,0.605626379418256,0.2827768325805664,0.4160840630531311
85,6.305494785308838,0.7861826825045396,0.0005,4.902134895324707,0.605198142108904,0.28569674491882324,0.4208457152048747
86,6.306647300720215,0.7870936216164042,0.0005,4.904360771179199,0.6050663767829496,0.2817041873931885,0.42554083665211995
87,6.292435169219971,0.7893649366867154,0.0005,4.904521465301514,0.606581678031426,0.2825431823730469,0.4302499373753866
88,6.282216548919678,0.7894554273269668,0.0005,4.912147521972656,0.6039793128438251,0.2830839157104492,0.43496805826822915
89,6.286713600158691,0.792262145352099,0.0005,4.912651062011719,0.6037487235234048,0.2823352813720703,0.4396736860275269
90,6.2697434425354,0.7947234907669384,0.0005,4.914184093475342,0.6030898968936325,0.2855262756347656,0.44443250497182213
91,6.263768196105957,0.795332794411298,0.0005,4.920353412628174,0.6024640115953487,0.2838304042816162,0.4491652528444926
92,6.246844291687012,0.7970762474134758,0.0005,4.925186634063721,0.6022334222749284,0.2808256149291992,0.4538457234700521
93,6.22964334487915,0.7975377496787582,0.0005,4.933557510375977,0.6007840036894291,0.28763508796691895,0.4586396853129069
94,6.228093147277832,0.7996612633699921,0.0005,4.936161518096924,0.6011792996672926,0.27936244010925293,0.4632957895596822
95,6.216904640197754,0.80141074908152,0.0005,4.940958499908447,0.6021675396119511,0.28752684593200684,0.46808794339497883
96,6.2048115730285645,0.8043170068109289,0.0005,4.940062999725342,0.6022334222749284,0.28216099739074707,0.4727906624476115
97,6.201504230499268,0.805770889764302,0.0005,4.946408748626709,0.6030898968936325,0.2847440242767334,0.4775364319483439
98,6.181929588317871,0.8068492365606318,0.0005,4.956436634063721,0.6036828408604276,0.2863340377807617,0.4823087175687154
