Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,source
Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,1/27,0.1266566423028266,0.4854695573929363,0,0,7.721056721056721,15.953830010816358,RBBP8,cox_top100
Reactome_2022,Effects Of PIP2 Hydrolysis R-HSA-114508,1/27,0.1266566423028266,0.4854695573929363,0,0,7.721056721056721,15.953830010816358,ABHD12,cox_top100
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,3/247,0.1266953333139255,0.4854695573929363,0,0,2.491465269562278,5.147292564992776,SLC6A14;SLC1A6;SLC28A1,cox_top100
Reactome_2022,TRAF6 Mediated IRF7 Activation R-HSA-933541,1/28,0.1310292553948657,0.4854695573929363,0,0,7.434717545828657,15.109834134055738,RNF135,cox_top100
Reactome_2022,PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884,1/29,0.13538019382269,0.4854695573929363,0,0,7.1688311688311686,14.335283778329618,TDRD9,cox_top100
Reactome_2022,Adherens Junctions Interactions R-HSA-418990,1/29,0.13538019382269,0.4854695573929363,0,0,7.1688311688311686,14.335283778329618,CDH6,cox_top100
Reactome_2022,Myogenesis R-HSA-525793,1/29,0.13538019382269,0.4854695573929363,0,0,7.1688311688311686,14.335283778329618,NEO1,cox_top100
Reactome_2022,Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107,1/32,0.1483040219339779,0.4854695573929363,0,0,6.474095796676441,12.355752978101908,NDC1,cox_top100
Reactome_2022,Striated Muscle Contraction R-HSA-390522,1/33,0.152569319997184,0.4854695573929363,0,0,6.271464646464646,11.79120788980768,TNNT3,cox_top100
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,1/33,0.152569319997184,0.4854695573929363,0,0,6.271464646464646,11.79120788980768,CTRB2,cox_top100
Reactome_2022,Amino Acid Transport Across Plasma Membrane R-HSA-352230,1/33,0.152569319997184,0.4854695573929363,0,0,6.271464646464646,11.79120788980768,SLC6A14,cox_top100
Reactome_2022,Glucagon-type Ligand Receptors R-HSA-420092,1/33,0.152569319997184,0.4854695573929363,0,0,6.271464646464646,11.79120788980768,ADCYAP1R1,cox_top100
Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,1/33,0.152569319997184,0.4854695573929363,0,0,6.271464646464646,11.79120788980768,RBBP8,cox_top100
Reactome_2022,Transcriptional Regulation By E2F6 R-HSA-8953750,1/34,0.1568134700259566,0.4854695573929363,0,0,6.081114172023263,11.266469699963473,RBBP8,cox_top100
Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,1/34,0.1568134700259566,0.4854695573929363,0,0,6.081114172023263,11.266469699963473,RBBP8,cox_top100
Reactome_2022,Nuclear Import Of Rev Protein R-HSA-180746,1/34,0.1568134700259566,0.4854695573929363,0,0,6.081114172023263,11.266469699963473,NDC1,cox_top100
Reactome_2022,Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,Transport Of SLBP Independent Mature mRNA R-HSA-159227,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,RBBP8,cox_top100
Reactome_2022,Vpr-mediated Nuclear Import Of PICs R-HSA-180910,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,SUMOylation Of SUMOylation Proteins R-HSA-4085377,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,NDC1,cox_top100
Reactome_2022,Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440,1/35,0.1610365757741949,0.4854695573929363,0,0,5.901960784313726,10.777710825180796,RNF135,cox_top100
Reactome_2022,Transport Of SLBP Dependant Mature mRNA R-HSA-159230,1/36,0.165238740567014,0.4854695573929363,0,0,5.733044733044733,10.321566994169176,NDC1,cox_top100
Reactome_2022,Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274,1/36,0.165238740567014,0.4854695573929363,0,0,5.733044733044733,10.321566994169176,NDC1,cox_top100
Reactome_2022,Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,1/36,0.165238740567014,0.4854695573929363,0,0,5.733044733044733,10.321566994169176,NDC1,cox_top100
Reactome_2022,HDR Thru Single Strand Annealing (SSA) R-HSA-5685938,1/37,0.1694200671801256,0.4854695573929363,0,0,5.57351290684624,9.895070145641316,RBBP8,cox_top100
Reactome_2022,Interactions Of Rev With Host Cellular Proteins R-HSA-177243,1/37,0.1694200671801256,0.4854695573929363,0,0,5.57351290684624,9.895070145641316,NDC1,cox_top100
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,2/149,0.1710136332671059,0.4854695573929363,0,0,2.7423295848951827,4.842986951998436,SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,3/285,0.1711956819322183,0.4854695573929363,0,0,2.1515683263873657,3.797406296175161,NDC1;FUT10;CHST15,cox_top100
Reactome_2022,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,1/38,0.1735806579316256,0.4854695573929363,0,0,5.422604422604422,9.495592558231127,NDC1,cox_top100
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,1/39,0.1777206145684703,0.4854695573929363,0,0,5.279638490164806,9.12080010262218,RNF135,cox_top100
Reactome_2022,Synthesis Of PA R-HSA-1483166,1/39,0.1777206145684703,0.4854695573929363,0,0,5.279638490164806,9.12080010262218,GPAT4,cox_top100
Reactome_2022,RHOU GTPase Cycle R-HSA-9013420,1/39,0.1777206145684703,0.4854695573929363,0,0,5.279638490164806,9.12080010262218,SRGAP2,cox_top100
Reactome_2022,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,1/39,0.1777206145684703,0.4854695573929363,0,0,5.279638490164806,9.12080010262218,NDC1,cox_top100
Reactome_2022,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,1/40,0.1818400384456406,0.4854695573929363,0,0,5.144004144004144,8.768612919919887,RBBP8,cox_top100
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,2/157,0.1853177460113514,0.4854695573929363,0,0,2.599736668861093,4.382332898174394,PLK3;RBBP8,cox_top100
Reactome_2022,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,1/41,0.1859390303366049,0.4854695573929363,0,0,5.015151515151516,8.43717221072756,RBBP8,cox_top100
Reactome_2022,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841",1/42,0.1900176905858975,0.4854695573929363,0,0,4.892584380389258,8.124812043283224,PROZ,cox_top100
Reactome_2022,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,1/42,0.1900176905858975,0.4854695573929363,0,0,4.892584380389258,8.124812043283224,NDC1,cox_top100
Reactome_2022,RHOF GTPase Cycle R-HSA-9035034,1/42,0.1900176905858975,0.4854695573929363,0,0,4.892584380389258,8.124812043283224,SRGAP2,cox_top100
Reactome_2022,NS1 Mediated Effects On Host Pathways R-HSA-168276,1/42,0.1900176905858975,0.4854695573929363,0,0,4.892584380389258,8.124812043283224,NDC1,cox_top100
Reactome_2022,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,1/43,0.1940761190078197,0.4854695573929363,0,0,4.775853775853776,7.830035336967146,RBBP8,cox_top100
Reactome_2022,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,1/43,0.1940761190078197,0.4854695573929363,0,0,4.775853775853776,7.830035336967146,NDC1,cox_top100
Reactome_2022,"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",1/43,0.1940761190078197,0.4854695573929363,0,0,4.775853775853776,7.830035336967146,SLC28A1,cox_top100
Reactome_2022,Sphingolipid De Novo Biosynthesis R-HSA-1660661,1/44,0.1981144149654997,0.4854695573929363,0,0,4.664552501761804,7.551493311263548,ALDH3B1,cox_top100
Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,1/44,0.1981144149654997,0.4854695573929363,0,0,4.664552501761804,7.551493311263548,SRFBP1,cox_top100
Reactome_2022,Aspirin ADME R-HSA-9749641,1/44,0.1981144149654997,0.4854695573929363,0,0,4.664552501761804,7.551493311263548,UGT2B17,cox_top100
Reactome_2022,Interleukin-12 Signaling R-HSA-9020591,1/44,0.1981144149654997,0.4854695573929363,0,0,4.664552501761804,7.551493311263548,IL12A,cox_top100
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,1/45,0.2021326772791743,0.4865494532737648,0,0,4.558310376492194,7.287967841732019,IL12A,cox_top100
Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,1/45,0.2021326772791743,0.4865494532737648,0,0,4.558310376492194,7.287967841732019,NDC1,cox_top100
Reactome_2022,PKMTs Methylate Histone Lysines R-HSA-3214841,1/47,0.2101094941683413,0.4884596787503319,0,0,4.359683794466403,6.801658146757973,KMT5C,cox_top100
Reactome_2022,G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.2101094941683413,0.4884596787503319,0,0,4.359683794466403,6.801658146757973,RGS20,cox_top100
Reactome_2022,Viral Messenger RNA Synthesis R-HSA-168325,1/47,0.2101094941683413,0.4884596787503319,0,0,4.359683794466403,6.801658146757973,NDC1,cox_top100
Reactome_2022,SUMOylation Of RNA Binding Proteins R-HSA-4570464,1/47,0.2101094941683413,0.4884596787503319,0,0,4.359683794466403,6.801658146757973,NDC1,cox_top100
Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,1/49,0.21800735103248,0.4983025166456687,0,0,4.177609427609427,6.363445371866637,PLK3,cox_top100
Reactome_2022,Netrin-1 Signaling R-HSA-373752,1/49,0.21800735103248,0.4983025166456687,0,0,4.177609427609427,6.363445371866637,NEO1,cox_top100
Reactome_2022,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,1/50,0.2219269115603851,0.4998441223537677,0,0,4.092145949288806,6.1603458876211565,CHST15,cox_top100
Reactome_2022,RAC1 GTPase Cycle R-HSA-9013149,2/178,0.2235668416141477,0.4998441223537677,0,0,2.287105751391466,3.4261869740159687,SRGAP2;ARHGAP26,cox_top100
Reactome_2022,Diseases Of DNA Repair R-HSA-9675135,1/51,0.2258270216564654,0.4998441223537677,0,0,4.01010101010101,5.966974015935645,RBBP8,cox_top100
Reactome_2022,Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,1/52,0.2297077768169888,0.4998441223537677,0,0,3.9312735195088138,5.782696221966044,TFB1M,cox_top100
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,1/52,0.2297077768169888,0.4998441223537677,0,0,3.9312735195088138,5.782696221966044,ARHGAP26,cox_top100
Reactome_2022,Metabolism Of Non-Coding RNA R-HSA-194441,1/52,0.2297077768169888,0.4998441223537677,0,0,3.9312735195088138,5.782696221966044,NDC1,cox_top100
Reactome_2022,Nuclear Envelope Breakdown R-HSA-2980766,1/53,0.233569272224541,0.5042130321037712,0,0,3.8554778554778553,5.606931137649977,NDC1,cox_top100
Reactome_2022,RHOJ GTPase Cycle R-HSA-9013409,1/54,0.2374116024468537,0.5044996551995643,0,0,3.7825424051839143,5.43914439332398,ARHGAP26,cox_top100
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.2374116024468537,0.5044996551995643,0,0,3.7825424051839143,5.43914439332398,IL12A,cox_top100
Reactome_2022,Meiotic Recombination R-HSA-912446,1/56,0.2450391435680432,0.5127293580631528,0,0,3.644628099173554,5.125576482532065,RBBP8,cox_top100
Reactome_2022,tRNA Processing In Nucleus R-HSA-6784531,1/57,0.2488245414130006,0.5127293580631528,0,0,3.5793650793650795,4.978922896997587,NDC1,cox_top100
Reactome_2022,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,1/57,0.2488245414130006,0.5127293580631528,0,0,3.5793650793650795,4.978922896997587,NDC1,cox_top100
Reactome_2022,Neurexins And Neuroligins R-HSA-6794361,1/57,0.2488245414130006,0.5127293580631528,0,0,3.5793650793650795,4.978922896997587,APBA1,cox_top100
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,2/196,0.2568156107552619,0.5252168881611371,0,0,2.0730065221965077,2.818038680312099,NDC1;RNF135,cox_top100
Reactome_2022,Meiotic Synapsis R-HSA-1221632,1/60,0.2600683562676618,0.5278999470507763,0,0,3.396849854476973,4.574913980988086,SMC1B,cox_top100
Reactome_2022,Cell-cell Junction Organization R-HSA-421270,1/61,0.2637791413086752,0.5314661217478494,0,0,3.34006734006734,4.451117734093463,CDH6,cox_top100
Reactome_2022,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,1/67,0.2856600898087258,0.5713201796174517,0,0,3.0355065809611266,3.8033460819667058,RBBP8,cox_top100
Reactome_2022,Glycolysis R-HSA-70171,1/69,0.2928096888806698,0.5771321404024797,0,0,2.9459298871063577,3.6182865561027495,NDC1,cox_top100
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,1/69,0.2928096888806698,0.5771321404024797,0,0,2.9459298871063577,3.6182865561027495,ARHGAP26,cox_top100
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,1/73,0.3068970331118836,0.5854508020937447,0,0,2.781705948372615,3.2858706369655613,ARHGAP26,cox_top100
Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,1/74,0.3103752378928968,0.5854508020937447,0,0,2.74346201743462,3.209777224050686,LIPK,cox_top100
Reactome_2022,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,1/74,0.3103752378928968,0.5854508020937447,0,0,2.74346201743462,3.209777224050686,APBA1,cox_top100
Reactome_2022,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,1/74,0.3103752378928968,0.5854508020937447,0,0,2.74346201743462,3.209777224050686,NDC1,cox_top100
Reactome_2022,ISG15 Antiviral Mechanism R-HSA-1169408,1/75,0.3138361616484454,0.5854508020937447,0,0,2.7062517062517064,3.1362323637249645,NDC1,cox_top100
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.3138361616484454,0.5854508020937447,0,0,2.7062517062517064,3.1362323637249645,NDC1,cox_top100
Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,1/76,0.3172798893506643,0.5854508020937447,0,0,2.67003367003367,3.065121123308704,NDC1,cox_top100
Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,1/76,0.3172798893506643,0.5854508020937447,0,0,2.67003367003367,3.065121123308704,NDC1,cox_top100
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,1/77,0.3207065055587057,0.5854508020937447,0,0,2.6347687400318978,2.996335121708695,ABCA12,cox_top100
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.3207065055587057,0.5854508020937447,0,0,2.6347687400318978,2.996335121708695,RBBP8,cox_top100
Reactome_2022,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,1/77,0.3207065055587057,0.5854508020937447,0,0,2.6347687400318978,2.996335121708695,RFT1,cox_top100
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.3308845249727721,0.5981200061604202,0,0,2.534330648254699,2.8029337896230078,RBBP8,cox_top100
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1/81,0.3342435328543524,0.5981200061604202,0,0,2.5025252525252526,2.742480915944007,NDC1,cox_top100
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,1/81,0.3342435328543524,0.5981200061604202,0,0,2.5025252525252526,2.742480915944007,RNF135,cox_top100
Reactome_2022,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,1/83,0.3409115467213686,0.599491258141128,0,0,2.4412416851441243,2.627098856469418,NDC1,cox_top100
Reactome_2022,Transport Of Mature Transcript To Cytoplasm R-HSA-72202,1/83,0.3409115467213686,0.599491258141128,0,0,2.4412416851441243,2.627098856469418,NDC1,cox_top100
Reactome_2022,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,2/242,0.3416218566613045,0.599491258141128,0,0,1.6717687074829932,1.7955645777270088,NDC1;PPIL3,cox_top100
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,2/246,0.3488933393220386,0.6016063233587323,0,0,1.6440281030444963,1.7311435435085258,APBA1;SLC1A6,cox_top100
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",1/86,0.3507897886854045,0.6016063233587323,0,0,2.354723707664884,2.46673350535558,SLC6A14,cox_top100
Reactome_2022,Cell Junction Organization R-HSA-446728,1/86,0.3507897886854045,0.6016063233587323,0,0,2.354723707664884,2.46673350535558,CDH6,cox_top100
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,1/87,0.3540498524990138,0.6016063233587323,0,0,2.327225745830397,2.4163993335324085,ARHGAP26,cox_top100
Reactome_2022,Protein-protein Interactions At Synapses R-HSA-6794362,1/88,0.3572937084833981,0.6016063233587323,0,0,2.3003599210495764,2.367523811703655,APBA1,cox_top100
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.3605214364245345,0.6016063233587323,0,0,2.2741046831955924,2.32005037808893,ALDH3B1,cox_top100
Reactome_2022,Glucose Metabolism R-HSA-70326,1/89,0.3605214364245345,0.6016063233587323,0,0,2.2741046831955924,2.32005037808893,NDC1,cox_top100
Reactome_2022,Mitochondrial Biogenesis R-HSA-1592230,1/89,0.3605214364245345,0.6016063233587323,0,0,2.2741046831955924,2.32005037808893,TFB1M,cox_top100
Reactome_2022,HCMV Late Events R-HSA-9610379,1/91,0.3669288252624231,0.6048766089174491,0,0,2.22334455667789,2.2290972080359737,NDC1,cox_top100
Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,1/91,0.3669288252624231,0.6048766089174491,0,0,2.22334455667789,2.2290972080359737,SRFBP1,cox_top100
Reactome_2022,Class B/2 (Secretin Family Receptors) R-HSA-373080,1/92,0.3701086437867988,0.6064430789759595,0,0,2.1988011988011986,2.185517547233266,ADCYAP1R1,cox_top100
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,4/619,0.3743954705241321,0.6097938202548738,0,0,1.3065718157181572,1.2836318540680745,ABHD12;ADCYAP1R1;GPR31;RGS20,cox_top100
Reactome_2022,Drug ADME R-HSA-9748784,1/95,0.3795535332169826,0.6122729054091768,0,0,2.1283043197936813,2.061815304518316,UGT2B17,cox_top100
Reactome_2022,HCMV Early Events R-HSA-9609690,1/96,0.3826705658807354,0.6122729054091768,0,0,2.105794790005316,2.022786046627892,NDC1,cox_top100
Reactome_2022,Protein Folding R-HSA-391251,1/96,0.3826705658807354,0.6122729054091768,0,0,2.105794790005316,2.022786046627892,TBCB,cox_top100
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,1/99,0.3919289465238684,0.6234191430087264,0,0,2.0410224695938983,1.9117741389719491,NDC1,cox_top100
Reactome_2022,ABC-family Proteins Mediated Transport R-HSA-382556,1/102,0.4010498423953424,0.6342183554158903,0,0,1.98009800980098,1.8091552855878603,ABCA12,cox_top100
Reactome_2022,tRNA Processing R-HSA-72306,1/105,0.4100352748474052,0.6356109607955085,0,0,1.9226884226884229,1.7140999679223647,NDC1,cox_top100
Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,1/106,0.4130006611337857,0.6356109607955085,0,0,1.9042809042809044,1.6839671916127796,ENAM,cox_top100
Reactome_2022,Cell Cycle R-HSA-1640170,4/654,0.414141686032032,0.6356109607955085,0,0,1.233974358974359,1.0878065508395487,NDC1;MAU2;RBBP8;SMC1B,cox_top100
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,2/283,0.4146970622204942,0.6356109607955085,0,0,1.4248674558791488,1.254178302841909,NDC1;RNF135,cox_top100
Reactome_2022,Phase II - Conjugation Of Compounds R-HSA-156580,1/107,0.4159512905205901,0.6356109607955085,0,0,1.886220697541452,1.654568493195685,UGT2B17,cox_top100
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,1/107,0.4159512905205901,0.6356109607955085,0,0,1.886220697541452,1.654568493195685,IL12A,cox_top100
Reactome_2022,Degradation Of Extracellular Matrix R-HSA-1474228,1/109,0.4218085691393649,0.6409605072955713,0,0,1.851103628881407,1.5978794932003777,CTRB2,cox_top100
Reactome_2022,Extracellular Matrix Organization R-HSA-1474244,2/291,0.428510552832088,0.6469176113565873,0,0,1.3848598262834546,1.1735854919050652,CEACAM6;CTRB2,cox_top100
Reactome_2022,Mitotic Prophase R-HSA-68875,1/112,0.4304856163806702,0.6469176113565873,0,0,1.8008008008008007,1.517789408820894,NDC1,cox_top100
Reactome_2022,HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,1/114,0.4361985658337181,0.6483388519495702,0,0,1.768749441315813,1.4674566165007243,RBBP8,cox_top100
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.4361985658337181,0.6483388519495702,0,0,1.768749441315813,1.4674566165007243,ADCYAP1R1,cox_top100
Reactome_2022,RHO GTPases Activate Formins R-HSA-5663220,1/119,0.450233917137087,0.6499992120403215,0,0,1.6933744221879816,1.3512924945163796,SRGAP2,cox_top100
Reactome_2022,Homology Directed Repair R-HSA-5693538,1/119,0.450233917137087,0.6499992120403215,0,0,1.6933744221879816,1.3512924945163796,RBBP8,cox_top100
Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,1/119,0.450233917137087,0.6499992120403215,0,0,1.6933744221879816,1.3512924945163796,SRFBP1,cox_top100
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,1/120,0.4529991952356669,0.6499992120403215,0,0,1.6790595025889143,1.3295883355209954,CHST15,cox_top100
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.4529991952356669,0.6499992120403215,0,0,1.6790595025889143,1.3295883355209954,CDH6,cox_top100
Reactome_2022,Signaling By GPCR R-HSA-372790,4/689,0.4533704246079101,0.6499992120403215,0,0,1.1687956204379562,0.9245708353745716,ABHD12;ADCYAP1R1;GPR31;RGS20,cox_top100
Reactome_2022,HCMV Infection R-HSA-9609646,1/121,0.4557507025779253,0.6499992120403215,0,0,1.664983164983165,1.308359295077608,NDC1,cox_top100
Reactome_2022,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,1/122,0.4584885070164566,0.6499992120403215,0,0,1.6511394941147006,1.2875916896026691,CTRB2,cox_top100
Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,1/123,0.4612126761903752,0.6499992120403215,0,0,1.6375227686703095,1.2672723299658175,KLRC1,cox_top100
Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1/123,0.4612126761903752,0.6499992120403215,0,0,1.6375227686703095,1.2672723299658175,ENAM,cox_top100
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,2/312,0.4639447710602802,0.6504792666412177,0,0,1.2896642527978934,0.9904489422148444,GPR31;RGS20,cox_top100
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,1/127,0.4719743392071369,0.6552141228588344,0,0,1.5852172518839185,1.1902297169988545,GPAT4,cox_top100
Reactome_2022,Transport Of Small Molecules R-HSA-382551,4/706,0.4721395885306306,0.6552141228588344,0,0,1.139482431149098,0.8551594571439859,SLC6A14;ABCA12;SLC1A6;SLC28A1,cox_top100
Reactome_2022,Host Interactions Of HIV Factors R-HSA-162909,1/130,0.4799056771939823,0.6626108842475289,0,0,1.5481168271865946,1.1365742744783855,NDC1,cox_top100
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.4825231566060633,0.6628600939234809,0,0,1.5361305361305362,1.119418823893266,ADCYAP1R1,cox_top100
Reactome_2022,Signaling By NTRKs R-HSA-166520,1/132,0.4851275940329752,0.6630889727485892,0,0,1.5243272418844938,1.1026119616962,ADCYAP1R1,cox_top100
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.4902976000706425,0.6668047360960738,0,0,1.5012531328320802,1.0700072490423935,CEACAM6,cox_top100
Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,1/136,0.4954162061866802,0.6704139705610797,0,0,1.4788627010849231,1.0386896427963577,NDC1,cox_top100
Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,1/137,0.4979563925252978,0.6705155384499061,0,0,1.467914438502674,1.0234927306951356,NDC1,cox_top100
Reactome_2022,Diseases Of Glycosylation R-HSA-3781865,1/143,0.5129338125908852,0.687280773520792,0,0,1.4054630815194196,0.9382990468495096,RFT1,cox_top100
Reactome_2022,RHOA GTPase Cycle R-HSA-8980692,1/147,0.5226721271590139,0.6930990300718679,0,0,1.366680503666805,0.8867035673377484,ARHGAP26,cox_top100
Reactome_2022,G2/M Checkpoints R-HSA-69481,1/148,0.5250764322021929,0.6930990300718679,0,0,1.357314643028929,0.874397623216168,RBBP8,cox_top100
Reactome_2022,HIV Life Cycle R-HSA-162587,1/149,0.5274687471502818,0.6930990300718679,0,0,1.348075348075348,0.8623175106205572,NDC1,cox_top100
Reactome_2022,DNA Double-Strand Break Repair R-HSA-5693532,1/149,0.5274687471502818,0.6930990300718679,0,0,1.348075348075348,0.8623175106205572,RBBP8,cox_top100
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.5308239047065556,0.6941543369239573,0,0,1.1333487940630798,0.7177780596011828,PLK3;RBBP8,cox_top100
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,1/153,0.5369192861105836,0.6987657694836302,0,0,1.312333864965444,0.8161502743919713,ADCYAP1R1,cox_top100
Reactome_2022,Influenza Infection R-HSA-168255,1/157,0.5461826679773242,0.7074365985230104,0,0,1.2784252784252783,0.7731939126941498,NDC1,cox_top100
Reactome_2022,SARS-CoV Infections R-HSA-9679506,2/369,0.5533212972128415,0.7132862219994923,0,0,1.0861925151532,0.6428265859098229,NDC1;RNF135,cox_top100
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,1/165,0.5641625680272377,0.7238312193557013,0,0,1.215570337521557,0.6958080543325024,ADCYAP1R1,cox_top100
Reactome_2022,M Phase R-HSA-68886,2/380,0.5693372197098207,0.7254032129125054,0,0,1.0539898499082172,0.5936938975944825,NDC1;MAU2,cox_top100
Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,1/168,0.5707216454532212,0.7254032129125054,0,0,1.1935522893606727,0.6694081869063938,NDC1,cox_top100
Reactome_2022,Neuronal System R-HSA-112316,2/386,0.5778995117050575,0.7311100799245378,0,0,1.037202380952381,0.5687554026522348,APBA1;SLC1A6,cox_top100
