Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Sulfur Compound Biosynthetic Process (GO:0044272)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	CHST15
GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	CCL24
GO_Biological_Process_2023	Positive Regulation Of Protein Transport (GO:0051222)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	PLK3
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	CCL24
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	RGS20
GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	2.963579e-01	4.318687e-01	0	0	2.903089e+00	3.530700e+00	CCL24
GO_Biological_Process_2023	Negative Regulation Of Protein Binding (GO:0032091)	1/71	2.998884e-01	4.318687e-01	0	0	2.861472e+00	3.446199e+00	CARD18
GO_Biological_Process_2023	Lipid Biosynthetic Process (GO:0008610)	1/71	2.998884e-01	4.318687e-01	0	0	2.861472e+00	3.446199e+00	GPAT4
GO_Biological_Process_2023	Protein Autoubiquitination (GO:0051865)	1/71	2.998884e-01	4.318687e-01	0	0	2.861472e+00	3.446199e+00	NFX1
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	1/71	2.998884e-01	4.318687e-01	0	0	2.861472e+00	3.446199e+00	CDH6
GO_Biological_Process_2023	Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	2.998884e-01	4.318687e-01	0	0	2.861472e+00	3.446199e+00	FGF2
GO_Biological_Process_2023	DNA Damage Response (GO:0006974)	3/384	3.013930e-01	4.329768e-01	0	0	1.584463e+00	1.900310e+00	PLK3;KMT5C;RBBP8
GO_Biological_Process_2023	Cholesterol Homeostasis (GO:0042632)	1/72	3.034015e-01	4.348016e-01	0	0	2.821027e+00	3.364635e+00	NPC1L1
GO_Biological_Process_2023	Sterol Homeostasis (GO:0055092)	1/73	3.068970e-01	4.366240e-01	0	0	2.781706e+00	3.285871e+00	NPC1L1
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	1/73	3.068970e-01	4.366240e-01	0	0	2.781706e+00	3.285871e+00	CCL24
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	1/73	3.068970e-01	4.366240e-01	0	0	2.781706e+00	3.285871e+00	ADO
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	3.103752e-01	4.405085e-01	0	0	2.743462e+00	3.209777e+00	IL12A
GO_Biological_Process_2023	Sphingolipid Biosynthetic Process (GO:0030148)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	ALDH3B1
GO_Biological_Process_2023	Regulation Of Immune Response (GO:0050776)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	RNF135
GO_Biological_Process_2023	Actomyosin Structure Organization (GO:0031032)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	TNNT3
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	CCL24
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	MAP1B
GO_Biological_Process_2023	Monoatomic Cation Homeostasis (GO:0055080)	1/77	3.207065e-01	4.486844e-01	0	0	2.634769e+00	2.996335e+00	NEO1
GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	1/78	3.241161e-01	4.513106e-01	0	0	2.600420e+00	2.929772e+00	RNF135
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/78	3.241161e-01	4.513106e-01	0	0	2.600420e+00	2.929772e+00	ABHD12
GO_Biological_Process_2023	Cellular Response To UV (GO:0034644)	1/79	3.275087e-01	4.528231e-01	0	0	2.566952e+00	2.865335e+00	HYAL1
GO_Biological_Process_2023	Positive Regulation Of Cytoskeleton Organization (GO:0051495)	1/79	3.275087e-01	4.528231e-01	0	0	2.566952e+00	2.865335e+00	CCL24
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	1/79	3.275087e-01	4.528231e-01	0	0	2.566952e+00	2.865335e+00	TULP1
GO_Biological_Process_2023	Regulation Of Cytokinesis (GO:0032465)	1/80	3.308845e-01	4.542913e-01	0	0	2.534331e+00	2.802934e+00	PLK3
GO_Biological_Process_2023	Glycoprotein Biosynthetic Process (GO:0009101)	1/80	3.308845e-01	4.542913e-01	0	0	2.534331e+00	2.802934e+00	FUT10
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	1/80	3.308845e-01	4.542913e-01	0	0	2.534331e+00	2.802934e+00	CCL24
GO_Biological_Process_2023	Positive Regulation Of Growth (GO:0045927)	1/81	3.342435e-01	4.578359e-01	0	0	2.502525e+00	2.742481e+00	HYAL1
GO_Biological_Process_2023	Sodium Ion Transmembrane Transport (GO:0035725)	1/82	3.375858e-01	4.613412e-01	0	0	2.471505e+00	2.683895e+00	SLC6A14
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	1/83	3.409115e-01	4.620438e-01	0	0	2.441242e+00	2.627099e+00	PLK3
GO_Biological_Process_2023	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	3.409115e-01	4.620438e-01	0	0	2.441242e+00	2.627099e+00	FGF2
GO_Biological_Process_2023	Regulation Of Cell Division (GO:0051302)	1/83	3.409115e-01	4.620438e-01	0	0	2.441242e+00	2.627099e+00	PLK3
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	3.442207e-01	4.620438e-01	0	0	2.411707e+00	2.572019e+00	CARD18
GO_Biological_Process_2023	Purine Ribonucleotide Metabolic Process (GO:0009150)	1/84	3.442207e-01	4.620438e-01	0	0	2.411707e+00	2.572019e+00	GPAT4
GO_Biological_Process_2023	Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	3.442207e-01	4.620438e-01	0	0	2.411707e+00	2.572019e+00	SRFBP1
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair (GO:2000781)	1/84	3.442207e-01	4.620438e-01	0	0	2.411707e+00	2.572019e+00	KMT5C
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	2/244	3.452607e-01	4.620438e-01	0	0	1.657784e+00	1.762979e+00	CCL24;FGF2
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	4/594	3.458925e-01	4.620438e-01	0	0	1.363701e+00	1.447742e+00	HYAL1;CEACAM6;IL12A;FGF2
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	1/85	3.475134e-01	4.620438e-01	0	0	2.382876e+00	2.518586e+00	PLK3
GO_Biological_Process_2023	Defense Response To Gram-positive Bacterium (GO:0050830)	1/85	3.475134e-01	4.620438e-01	0	0	2.382876e+00	2.518586e+00	IL12A
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	1/85	3.475134e-01	4.620438e-01	0	0	2.382876e+00	2.518586e+00	FGF2
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	1/86	3.507898e-01	4.653495e-01	0	0	2.354724e+00	2.466734e+00	CARD18
GO_Biological_Process_2023	Regulation Of Insulin Secretion (GO:0050796)	1/87	3.540499e-01	4.675681e-01	0	0	2.327226e+00	2.416399e+00	ABCA12
GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	1/87	3.540499e-01	4.675681e-01	0	0	2.327226e+00	2.416399e+00	IL12A
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	3.572937e-01	4.707964e-01	0	0	2.300360e+00	2.367524e+00	FGF2
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	1/89	3.605214e-01	4.729335e-01	0	0	2.274105e+00	2.320050e+00	ALDH3B1
GO_Biological_Process_2023	Sodium Ion Transport (GO:0006814)	1/89	3.605214e-01	4.729335e-01	0	0	2.274105e+00	2.320050e+00	SLC6A14
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	3.637331e-01	4.760862e-01	0	0	2.248439e+00	2.273925e+00	FGF2
GO_Biological_Process_2023	Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	3.669288e-01	4.781440e-01	0	0	2.223345e+00	2.229097e+00	HYAL1
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	3.669288e-01	4.781440e-01	0	0	2.223345e+00	2.229097e+00	FGF2
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	2/257	3.687498e-01	4.791077e-01	0	0	1.572229e+00	1.568514e+00	CCL24;IL12A
GO_Biological_Process_2023	Steroid Metabolic Process (GO:0008202)	1/92	3.701086e-01	4.791077e-01	0	0	2.198801e+00	2.185518e+00	UGT2B17
GO_Biological_Process_2023	Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	3.701086e-01	4.791077e-01	0	0	2.198801e+00	2.185518e+00	PLK3
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	1/93	3.732726e-01	4.821438e-01	0	0	2.174791e+00	2.143140e+00	HYAL1
GO_Biological_Process_2023	Sphingolipid Metabolic Process (GO:0006665)	1/94	3.764209e-01	4.830325e-01	0	0	2.151298e+00	2.101920e+00	ALDH3B1
GO_Biological_Process_2023	Peptidyl-Lysine Modification (GO:0018205)	1/94	3.764209e-01	4.830325e-01	0	0	2.151298e+00	2.101920e+00	METTL21EP
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	1/94	3.764209e-01	4.830325e-01	0	0	2.151298e+00	2.101920e+00	SGCA
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	1/95	3.795535e-01	4.849393e-01	0	0	2.128304e+00	2.061815e+00	CDH6
GO_Biological_Process_2023	Recombinational Repair (GO:0000725)	1/95	3.795535e-01	4.849393e-01	0	0	2.128304e+00	2.061815e+00	RBBP8
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	1/96	3.826706e-01	4.878636e-01	0	0	2.105795e+00	2.022786e+00	CCL24
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	3.857721e-01	4.907477e-01	0	0	2.083754e+00	1.984794e+00	RNF135
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	2/267	3.865992e-01	4.907477e-01	0	0	1.512129e+00	1.437078e+00	IL12A;FGF2
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	3.888582e-01	4.925537e-01	0	0	2.062168e+00	1.947801e+00	FGF2
GO_Biological_Process_2023	Axon Development (GO:0061564)	1/99	3.919289e-01	4.953780e-01	0	0	2.041022e+00	1.911774e+00	MAP1B
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	1/100	3.949844e-01	4.960465e-01	0	0	2.020304e+00	1.876679e+00	SPATA4
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	1/100	3.949844e-01	4.960465e-01	0	0	2.020304e+00	1.876679e+00	RNF135
GO_Biological_Process_2023	Response To UV (GO:0009411)	1/100	3.949844e-01	4.960465e-01	0	0	2.020304e+00	1.876679e+00	IL12A
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	2/273	3.972059e-01	4.966876e-01	0	0	1.478199e+00	1.364822e+00	APBA1;SLC1A6
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	1/101	3.980247e-01	4.966876e-01	0	0	2.000000e+00	1.842482e+00	FUT10
GO_Biological_Process_2023	Visual Perception (GO:0007601)	1/101	3.980247e-01	4.966876e-01	0	0	2.000000e+00	1.842482e+00	TULP1
GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	1/102	4.010498e-01	4.983510e-01	0	0	1.980098e+00	1.809155e+00	IL12A
GO_Biological_Process_2023	Sensory Perception Of Light Stimulus (GO:0050953)	1/102	4.010498e-01	4.983510e-01	0	0	1.980098e+00	1.809155e+00	TULP1
GO_Biological_Process_2023	Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	4.130007e-01	5.110449e-01	0	0	1.904281e+00	1.683967e+00	HYAL1
GO_Biological_Process_2023	Positive Regulation Of Cell Growth (GO:0030307)	1/106	4.130007e-01	5.110449e-01	0	0	1.904281e+00	1.683967e+00	HYAL1
GO_Biological_Process_2023	Monoatomic Ion Transport (GO:0006811)	1/107	4.159513e-01	5.125425e-01	0	0	1.886221e+00	1.654568e+00	SLC1A6
GO_Biological_Process_2023	Positive Regulation Of Autophagy (GO:0010508)	1/107	4.159513e-01	5.125425e-01	0	0	1.886221e+00	1.654568e+00	PLK3
GO_Biological_Process_2023	Lipid Transport (GO:0006869)	1/108	4.188872e-01	5.140095e-01	0	0	1.868498e+00	1.625880e+00	ABCA12
GO_Biological_Process_2023	Positive Regulation Of DNA Metabolic Process (GO:0051054)	1/108	4.188872e-01	5.140095e-01	0	0	1.868498e+00	1.625880e+00	FGF2
GO_Biological_Process_2023	DNA Metabolic Process (GO:0006259)	2/288	4.233499e-01	5.171682e-01	0	0	1.399600e+00	1.203035e+00	KMT5C;RBBP8
GO_Biological_Process_2023	Response To Lipid (GO:0033993)	1/110	4.247154e-01	5.171682e-01	0	0	1.834028e+00	1.570545e+00	IL12A
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response (GO:0050728)	1/111	4.276077e-01	5.171682e-01	0	0	1.817264e+00	1.543855e+00	GPR31
GO_Biological_Process_2023	RNA Metabolic Process (GO:0016070)	1/111	4.276077e-01	5.171682e-01	0	0	1.817264e+00	1.543855e+00	CTAG2
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	4.276077e-01	5.171682e-01	0	0	1.817264e+00	1.543855e+00	PLK3
GO_Biological_Process_2023	Cytoskeleton Organization (GO:0007010)	1/111	4.276077e-01	5.171682e-01	0	0	1.817264e+00	1.543855e+00	CCL24
GO_Biological_Process_2023	Double-Strand Break Repair Via Homologous Recombination (GO:0000724)	1/111	4.276077e-01	5.171682e-01	0	0	1.817264e+00	1.543855e+00	RBBP8
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	4.304856e-01	5.185195e-01	0	0	1.800801e+00	1.517789e+00	FGF2
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	1/112	4.304856e-01	5.185195e-01	0	0	1.800801e+00	1.517789e+00	GPR31
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	1/113	4.333492e-01	5.209034e-01	0	0	1.784632e+00	1.492330e+00	HYAL1
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	3/483	4.357812e-01	5.211378e-01	0	0	1.251289e+00	1.039339e+00	HYAL1;CEACAM6;FGF2
GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	1/114	4.361986e-01	5.211378e-01	0	0	1.768749e+00	1.467457e+00	SPATA4
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	1/114	4.361986e-01	5.211378e-01	0	0	1.768749e+00	1.467457e+00	FGF2
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	2/297	4.387600e-01	5.231369e-01	0	0	1.356278e+00	1.117306e+00	PLK3;ARHGAP26
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	4.446618e-01	5.269734e-01	0	0	1.722745e+00	1.396184e+00	FGF2
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	1/117	4.446618e-01	5.269734e-01	0	0	1.722745e+00	1.396184e+00	PRSS37
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	1/117	4.446618e-01	5.269734e-01	0	0	1.722745e+00	1.396184e+00	ALDH3B1
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	1/118	4.474548e-01	5.281581e-01	0	0	1.707934e+00	1.373486e+00	CARD18
GO_Biological_Process_2023	Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	4.474548e-01	5.281581e-01	0	0	1.707934e+00	1.373486e+00	ARHGAP26
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	4.572919e-01	5.386899e-01	0	0	1.306789e+00	1.022476e+00	CCL24;HYAL1
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	4.584885e-01	5.389966e-01	0	0	1.651139e+00	1.287592e+00	FGF2
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	2/310	4.606242e-01	5.389966e-01	0	0	1.298171e+00	1.006307e+00	CCL24;FGF2
GO_Biological_Process_2023	Modulation Of Chemical Synaptic Transmission (GO:0050804)	1/123	4.612127e-01	5.389966e-01	0	0	1.637523e+00	1.267272e+00	CPLX3
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	1/123	4.612127e-01	5.389966e-01	0	0	1.637523e+00	1.267272e+00	FGF2
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	1/124	4.639233e-01	5.400214e-01	0	0	1.624127e+00	1.247389e+00	HYAL1
GO_Biological_Process_2023	Neuron Projection Guidance (GO:0097485)	1/124	4.639233e-01	5.400214e-01	0	0	1.624127e+00	1.247389e+00	NEO1
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	1/125	4.666204e-01	5.420896e-01	0	0	1.610948e+00	1.227928e+00	HYAL1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	4.693040e-01	5.441340e-01	0	0	1.597980e+00	1.208879e+00	PLK3
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	4.719743e-01	5.450841e-01	0	0	1.585217e+00	1.190230e+00	RNF135
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	4.719743e-01	5.450841e-01	0	0	1.585217e+00	1.190230e+00	FGF2
GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	1/129	4.772751e-01	5.488630e-01	0	0	1.560290e+00	1.154088e+00	RNF135
GO_Biological_Process_2023	Protein Targeting (GO:0006605)	1/129	4.772751e-01	5.488630e-01	0	0	1.560290e+00	1.154088e+00	FUT10
GO_Biological_Process_2023	Golgi Organization (GO:0007030)	1/130	4.799057e-01	5.488630e-01	0	0	1.548117e+00	1.136574e+00	PLK3
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/130	4.799057e-01	5.488630e-01	0	0	1.548117e+00	1.136574e+00	IL12A
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	1/130	4.799057e-01	5.488630e-01	0	0	1.548117e+00	1.136574e+00	PLK3
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	4.851276e-01	5.537600e-01	0	0	1.524327e+00	1.102612e+00	MAP1B
GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	1/137	4.979564e-01	5.673043e-01	0	0	1.467914e+00	1.023493e+00	TULP1
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	3/537	5.053971e-01	5.746697e-01	0	0	1.121626e+00	7.654100e-01	PACRG;HYAL1;TDRD9
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	1/144	5.153867e-01	5.848993e-01	0	0	1.395564e+00	9.250326e-01	FGF2
GO_Biological_Process_2023	Neuron Projection Morphogenesis (GO:0048812)	1/146	5.202558e-01	5.892897e-01	0	0	1.376176e+00	8.992409e-01	MAP1B
GO_Biological_Process_2023	Protein Glycosylation (GO:0006486)	1/147	5.226721e-01	5.908904e-01	0	0	1.366681e+00	8.867036e-01	FUT10
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	1/149	5.274687e-01	5.940327e-01	0	0	1.348075e+00	8.623175e-01	NEO1
GO_Biological_Process_2023	Skeletal System Development (GO:0001501)	1/149	5.274687e-01	5.940327e-01	0	0	1.348075e+00	8.623175e-01	HYAL1
GO_Biological_Process_2023	Neuron Development (GO:0048666)	1/150	5.298491e-01	5.955747e-01	0	0	1.338960e+00	8.504579e-01	MAP1B
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	5.415741e-01	6.075946e-01	0	0	1.295159e+00	7.942893e-01	HYAL1
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	2/364	5.459060e-01	6.112901e-01	0	0	1.101477e+00	6.667335e-01	RNF135;NFX1
GO_Biological_Process_2023	Response To Lipopolysaccharide (GO:0032496)	1/159	5.507453e-01	6.155389e-01	0	0	1.262115e+00	7.528298e-01	IL12A
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	5.597348e-01	6.232208e-01	0	0	1.230702e+00	7.141667e-01	ADCYAP1R1
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	1/163	5.597348e-01	6.232208e-01	0	0	1.230702e+00	7.141667e-01	FGF2
GO_Biological_Process_2023	Double-Strand Break Repair (GO:0006302)	1/168	5.707216e-01	6.342548e-01	0	0	1.193552e+00	6.694082e-01	RBBP8
GO_Biological_Process_2023	Brain Development (GO:0007420)	1/169	5.728862e-01	6.354614e-01	0	0	1.186388e+00	6.608988e-01	FOXR1
GO_Biological_Process_2023	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	5.835480e-01	6.460710e-01	0	0	1.151807e+00	6.203961e-01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	5.877386e-01	6.494897e-01	0	0	1.138528e+00	6.050970e-01	CCL24
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	1/178	5.918874e-01	6.528496e-01	0	0	1.125549e+00	5.902818e-01	IL12A
GO_Biological_Process_2023	RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	1/180	5.959949e-01	6.561514e-01	0	0	1.112860e+00	5.759311e-01	PPIL3
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	1/186	6.080733e-01	6.682000e-01	0	0	1.076440e+00	5.354856e-01	FGF2
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	6.139778e-01	6.734319e-01	0	0	1.059102e+00	5.166261e-01	RNF135
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	1/192	6.197942e-01	6.785479e-01	0	0	1.042308e+00	4.986065e-01	MAP1B
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	1/193	6.217137e-01	6.793865e-01	0	0	1.036827e+00	4.927784e-01	RGS20
GO_Biological_Process_2023	Golgi Vesicle Transport (GO:0048193)	1/197	6.292960e-01	6.863988e-01	0	0	1.015461e+00	4.703143e-01	SCAMP2
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	1/202	6.385626e-01	6.952188e-01	0	0	9.899492e-01	4.440274e-01	MTG2
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	2/434	6.419545e-01	6.953283e-01	0	0	9.196901e-01	4.076415e-01	RNF135;NFX1
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	1/204	6.422047e-01	6.953283e-01	0	0	9.800965e-01	4.340339e-01	FGF2
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	1/204	6.422047e-01	6.953283e-01	0	0	9.800965e-01	4.340339e-01	IL12A
GO_Biological_Process_2023	Protein Stabilization (GO:0050821)	1/208	6.493803e-01	7.018073e-01	0	0	9.609623e-01	4.148827e-01	AFM
GO_Biological_Process_2023	mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	6.546683e-01	7.062264e-01	0	0	9.470899e-01	4.012125e-01	PPIL3
GO_Biological_Process_2023	mRNA Processing (GO:0006397)	1/214	6.598773e-01	7.092477e-01	0	0	9.336084e-01	3.881022e-01	PPIL3
GO_Biological_Process_2023	Regulation Of GTPase Activity (GO:0043087)	1/214	6.598773e-01	7.092477e-01	0	0	9.336084e-01	3.881022e-01	CCL24
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	6.783202e-01	7.277425e-01	0	0	8.872655e-01	3.443795e-01	FGF2
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	1/226	6.799469e-01	7.281613e-01	0	0	8.832772e-01	3.407159e-01	RNF135
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	1/227	6.815655e-01	7.285700e-01	0	0	8.793242e-01	3.371004e-01	HYAL1
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	1/228	6.831759e-01	7.289685e-01	0	0	8.754060e-01	3.335323e-01	PLK3
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	1/231	6.879590e-01	7.327448e-01	0	0	8.638560e-01	3.231046e-01	FGF2
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	1/233	6.911080e-01	7.347700e-01	0	0	8.563218e-01	3.163760e-01	KMT5C
GO_Biological_Process_2023	Positive Regulation Of GTPase Activity (GO:0043547)	1/234	6.926706e-01	7.351045e-01	0	0	8.526033e-01	3.130765e-01	CCL24
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	9/2028	6.958931e-01	7.371961e-01	0	0	8.759042e-01	3.175671e-01	PLK3;FOXR1;CDX4;GTF2H2C;NFX1;PHF12;RBBP8;FGF2;ZSCAN1
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	2/482	6.982049e-01	7.383173e-01	0	0	8.256803e-01	2.966195e-01	PLK3;CEACAM6
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	1/240	7.018836e-01	7.408771e-01	0	0	8.309454e-01	2.941445e-01	GPR31
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	1/260	7.306628e-01	7.698755e-01	0	0	7.659998e-01	2.403732e-01	APBA1
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	1/265	7.374168e-01	7.756044e-01	0	0	7.513009e-01	2.288478e-01	FGF2
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	3/763	7.398871e-01	7.768156e-01	0	0	7.788931e-01	2.346475e-01	PLK3;NFX1;PHF12
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	2/525	7.422719e-01	7.779327e-01	0	0	7.561166e-01	2.253527e-01	F10;FGF2
GO_Biological_Process_2023	Monoatomic Cation Transmembrane Transport (GO:0098655)	1/281	7.579227e-01	7.925350e-01	0	0	7.077922e-01	1.961815e-01	SLC6A14
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	1/283	7.603718e-01	7.925350e-01	0	0	7.027008e-01	1.925033e-01	FOXR1
